Heading,URL
Vattenkaoset på Ica – sprutar ur golvet,/tv/nyheter/gt/har-sprutar-vattnet-fran-golvet-mitt-i-butiken/
Starka mötet – gömdes i fyra år,/tv/nyheter/sverige/starka-motet-gomdes-i-fyra-ar/
Elden slukar köpcentrumet – minst 60 personer döda,/tv/nyheter/varlden/elden-slukar-kopcentrumet-minst-60-personer-doda/
Trumps känga mot egna fansen: ”Dumma”,/tv/nyheter/varlden/trumps-kanga-mot-de-egna-anhangarna-dumma/
Chocken när polisen fixar pizzan – orsaken,/tv/nyheter/varlden/griper-matbudet-men-fixar-pizzan/
Michelle Obama slår tillbaka: ”Inte en gång”,/tv/nyheter/varlden/michelle-obama-slar-tillbaka-inte-en-gang/
Storbrand på festivalens huvudscen,/tv/nyheter/varlden/storbrand-pa-festivalens-huvudscen/
Blodigt kaos utanför hotellet efter sexåtal,/tv/nyheter/varlden/blodigt-kaos-utanfor-hotellet-efter-sexatal/
Får inte gå på toa – lackar ur,/tv/nyheter/varlden/far-inte-ga-pa-toa-lackar-ur/
JUST NU: Film spreds – sköt varandra,https://www.expressen.se/nyheter/expressen-direkt/?post=f52ca0ab-9423-4d7e-92e5-3c440a249586
JUST NU: Pojke allvarligt skadad,https://www.expressen.se/nyheter/expressen-direkt/?post=c4837f48-1307-4e18-b7a3-988db46a0733
JUST NU: Rasar över snuskbrev: ”Motbjudande”,/nyheter/varlden/trump-rasar-mot-hemliga-brevet-motbjudande/
Kängan mot egna fansen: ”Dumma”,/tv/nyheter/varlden/trumps-kanga-mot-de-egna-anhangarna-dumma/
Natos fräcka svar – på ryska hotet: ”Akilleshäl”,/nyheter/varlden/carl-bildt-kaliningrad--ar-rysslands-akilleshal/
Presidentens kroniska tillstånd: ”Omfattande”,/nyheter/varlden/presidentens-kroniska-tillstand-omfattande/
”Flytta inte till stan om du inte gillar ljud”,/tv/nyheter/tradgarden-kan-stanga-flytta-inte-till-stan-om-du-inte-gillar-ljud-/
Ilskan när klubben hotas: ”För jävligt”,/nyheter/sverige/nattklubben-tradgarden-hotas-muf-toppen-rasar/
Nordkorea rasar mot Japan – efter rapport,/nyheter/varlden/nordkorea-rasar-mot-japan-efter-rapport/
Hade 21 surrogatbarn: ”Det luktar barnhandel”,/nyheter/varlden/polisens-fynd-21-surrogatbarn-mitt-i-villaomradet/
Rekordmannens sista hopp slutade i katastrof,/nyheter/varlden/kand-fallskarmshoppare-dod-i-fallolycka/
”Ligger kvar livlös – med huvudet neråt”,/nyheter/sverige/expressen-dok-hamburgerkungen/
